Job started on ece-silbmark2 at Wed Sep 16 08:05:28 AM IDT 2026
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:28  9:16:11  1:21:17 45081
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:29  9:16:12  1:21:17 45250
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:31  9:16:13  1:21:18 38385
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:32  9:16:14  1:21:18 35400
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:33  9:16:15  1:21:18 32398
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:34  9:16:16  1:21:18 26522
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:36  9:16:18  1:21:18 27165
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:36  9:16:18  1:21:18 30278
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:37  9:16:19  1:21:18 29958
 87 92.1G   87 80.3G    0     0  2525k      0 10:37:39  9:16:20  1:21:19 29795
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:40  9:16:21  1:21:19 29420
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:41  9:16:22  1:21:19 32702
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:42  9:16:23  1:21:19 35624
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:43  9:16:24  1:21:19 42623
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:44  9:16:25  1:21:19 52597
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:45  9:16:26  1:21:19 61900
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:46  9:16:27  1:21:19 62134
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:48  9:16:28  1:21:20 65431
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:49  9:16:29  1:21:20 65054
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:50  9:16:30  1:21:20 57780
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:51  9:16:31  1:21:20 52990
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:52  9:16:32  1:21:20 49191
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:53  9:16:33  1:21:20 48771
 87 92.1G   87 80.3G    0     0  2524k      0 10:37:54  9:16:34  1:21:20 45259
 87 92.1G   87 80.3G    0     0  2523k      0 10:37:56  9:16:36  1:21:20 44178
 87 92.1G   87 80.3G    0     0  2523k      0 10:37:56  9:16:36  1:21:20 39345
 87 92.1G   87 80.3G    0     0  2523k      0 10:37:58  9:16:38  1:21:20 37123
 87 92.1G   87 80.3G    0     0  2523k      0 10:37:59  9:16:38  1:21:21 33355
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:00  9:16:39  1:21:21 37014
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:01  9:16:41  1:21:20 39952
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:02  9:16:41  1:21:21 42778
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:03  9:16:42  1:21:21 44189
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:04  9:16:43  1:21:21 45792
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:06  9:16:44  1:21:22 48197
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:07  9:16:45  1:21:22 47177
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:08  9:16:47  1:21:21 47288
 87 92.1G   87 80.3G    0     0  2523k      0 10:38:09  9:16:47  1:21:22 53357
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:10  9:16:48  1:21:22 55472
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:11  9:16:49  1:21:22 52085
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:12  9:16:50  1:21:22 52512
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:13  9:16:51  1:21:22 57797
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:15  9:16:52  1:21:23 58688
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:16  9:16:53  1:21:23 56325
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:17  9:16:55  1:21:22 55186
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:18  9:16:55  1:21:23 53292
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:19  9:16:56  1:21:23 45538
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:20  9:16:57  1:21:23 45939
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:21  9:16:58  1:21:23 45179
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:22  9:16:59  1:21:23 47333
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:24  9:17:00  1:21:24 51848
 87 92.1G   87 80.3G    0     0  2522k      0 10:38:25  9:17:01  1:21:24 56222
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:26  9:17:02  1:21:24 49230
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:27  9:17:03  1:21:24 50022
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:28  9:17:04  1:21:24 44922
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:29  9:17:05  1:21:24 35512
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:30  9:17:06  1:21:24 29061
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:31  9:17:07  1:21:24 26209
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:33  9:17:08  1:21:25 22914
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:34  9:17:10  1:21:24 25970
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:35  9:17:10  1:21:25 26826
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:36  9:17:11  1:21:25 29747
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:37  9:17:12  1:21:25 32965
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:38  9:17:13  1:21:25 35386
 87 92.1G   87 80.3G    0     0  2521k      0 10:38:39  9:17:14  1:21:25 37075
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:41  9:17:16  1:21:25 37088
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:42  9:17:16  1:21:26 38595
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:43  9:17:17  1:21:26 35540
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:44  9:17:18  1:21:26 33327
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:45  9:17:19  1:21:26 29699
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:46  9:17:20  1:21:26 30453
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:48  9:17:22  1:21:26 28626
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:48  9:17:22  1:21:26 32939
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:49  9:17:23  1:21:26 32840
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:51  9:17:24  1:21:27 35624
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:52  9:17:25  1:21:27 33012
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:53  9:17:26  1:21:27 34536
 87 92.1G   87 80.3G    0     0  2520k      0 10:38:54  9:17:27  1:21:27 33186
 87 92.1G   87 80.3G    0     0  2519k      0 10:38:55  9:17:29  1:21:26 30959
 87 92.1G   87 80.3G    0     0  2519k      0 10:38:56  9:17:29  1:21:27 29544
 87 92.1G   87 80.3G    0     0  2519k      0 10:38:57  9:17:30  1:21:27 33119
 87 92.1G   87 80.3G    0     0  2519k      0 10:38:59  9:17:31  1:21:28 32559
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:00  9:17:32  1:21:28 29332
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:01  9:17:33  1:21:28 31168
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:02  9:17:34  1:21:28 32754
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:03  9:17:35  1:21:28 36534
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:04  9:17:36  1:21:28 51623
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:05  9:17:37  1:21:28 65536
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:06  9:17:38  1:21:28 81789
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:08  9:17:39  1:21:29 95160
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:09  9:17:40  1:21:29  101k
 87 92.1G   87 80.3G    0     0  2519k      0 10:39:10  9:17:41  1:21:29  101k
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:11  9:17:42  1:21:29   98k
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:12  9:17:44  1:21:28 88413
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:13  9:17:44  1:21:29 81350
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:14  9:17:45  1:21:29 68470
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:15  9:17:46  1:21:29 62085
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:17  9:17:48  1:21:29 54949
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:18  9:17:48  1:21:30 55692
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:19  9:17:50  1:21:29 54720
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:20  9:17:50  1:21:30 59446
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:21  9:17:52  1:21:29 56410
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:22  9:17:52  1:21:30 52557
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:23  9:17:53  1:21:30 42735
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:24  9:17:54  1:21:30 36401
 87 92.1G   87 80.3G    0     0  2518k      0 10:39:25  9:17:55  1:21:30 32360
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:27  9:17:56  1:21:31 30997
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:28  9:17:58  1:21:30 38362
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:29  9:17:58  1:21:31 46441
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:30  9:17:59  1:21:31 50567
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:31  9:18:01  1:21:30 50228
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:32  9:18:01  1:21:31 45358
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:33  9:18:02  1:21:31 44143
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:34  9:18:03  1:21:31 39543
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:36  9:18:04  1:21:32 39243
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:37  9:18:05  1:21:32 37909
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:38  9:18:06  1:21:32 36601
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:39  9:18:07  1:21:32 29657
 87 92.1G   87 80.3G    0     0  2517k      0 10:39:40  9:18:08  1:21:32 25570
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:41  9:18:10  1:21:31 25114
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:42  9:18:10  1:21:32 22719
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:44  9:18:11  1:21:33 29199
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:45  9:18:12  1:21:33 32449
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:46  9:18:14  1:21:32 41878
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:47  9:18:14  1:21:33 43565
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:48  9:18:15  1:21:33 48878
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:49  9:18:16  1:21:33 49398
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:50  9:18:18  1:21:32 57120
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:52  9:18:19  1:21:33 52491
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:52  9:18:19  1:21:33 56772
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:54  9:18:20  1:21:34 55384
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:55  9:18:21  1:21:34 58236
 87 92.1G   87 80.3G    0     0  2516k      0 10:39:56  9:18:22  1:21:34 54841
 87 92.1G   87 80.3G    0     0  2515k      0 10:39:57  9:18:23  1:21:34 64410
 87 92.1G   87 80.3G    0     0  2515k      0 10:39:58  9:18:24  1:21:34 55906
 87 92.1G   87 80.3G    0     0  2515k      0 10:39:59  9:18:25  1:21:34 56120
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:00  9:18:26  1:21:34 53411
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:01  9:18:27  1:21:34 51653
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:03  9:18:28  1:21:35 46338
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:04  9:18:29  1:21:35 51940
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:05  9:18:30  1:21:35 53238
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:06  9:18:31  1:21:35 51664
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:07  9:18:32  1:21:35 52936
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:08  9:18:34  1:21:34 50383
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:09  9:18:34  1:21:35 48263
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:11  9:18:35  1:21:36 45367
 87 92.1G   87 80.3G    0     0  2515k      0 10:40:12  9:18:36  1:21:36 46087
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:13  9:18:37  1:21:36 49319
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:14  9:18:39  1:21:35 49240
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:15  9:18:40  1:21:35 50151
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:16  9:18:40  1:21:36 55850
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:17  9:18:42  1:21:35 57009
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:18  9:18:42  1:21:36 54581
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:19  9:18:43  1:21:36 57845
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:21  9:18:44  1:21:37 52704
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:22  9:18:45  1:21:37 46507
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:23  9:18:46  1:21:37 47697
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:24  9:18:47  1:21:37 46668
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:25  9:18:49  1:21:36 47407
 87 92.1G   87 80.3G    0     0  2514k      0 10:40:26  9:18:49  1:21:37 51360
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:27  9:18:50  1:21:37 58202
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:28  9:18:51  1:21:37 58444
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:30  9:18:52  1:21:38 58970
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:31  9:18:54  1:21:37 62371
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:32  9:18:54  1:21:38 62371
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:33  9:18:55  1:21:38 66615
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:34  9:18:56  1:21:38 72641
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:35  9:18:57  1:21:38 85745
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:36  9:18:58  1:21:38 97966
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:37  9:18:59  1:21:38   97k
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:38  9:19:00  1:21:38 94629
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:40  9:19:01  1:21:39 86636
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:41  9:19:02  1:21:39 79704
 87 92.1G   87 80.3G    0     0  2513k      0 10:40:42  9:19:03  1:21:39 68538
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:43  9:19:04  1:21:39 77787
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:44  9:19:05  1:21:39 78486
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:45  9:19:06  1:21:39 85470
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:46  9:19:07  1:21:39 85814
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:47  9:19:08  1:21:39 81854
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:49  9:19:10  1:21:39 63258
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:50  9:19:10  1:21:40 61986
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:51  9:19:12  1:21:39 48578
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:52  9:19:12  1:21:40 39710
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:53  9:19:13  1:21:40 36189
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:54  9:19:14  1:21:40 37719
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:55  9:19:15  1:21:40 32768
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:56  9:19:16  1:21:40 33949
 87 92.1G   87 80.3G    0     0  2512k      0 10:40:57  9:19:17  1:21:40 35915
 87 92.1G   87 80.3G    0     0  2511k      0 10:40:59  9:19:18  1:21:41 38445
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:00  9:19:19  1:21:41 39094
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:01  9:19:20  1:21:41 39622
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:02  9:19:21  1:21:41 42589
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:03  9:19:22  1:21:41 43194
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:04  9:19:23  1:21:41 47274
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:05  9:19:24  1:21:41 48820
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:06  9:19:25  1:21:41 55186
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:08  9:19:26  1:21:42 58899
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:09  9:19:28  1:21:41 59795
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:10  9:19:28  1:21:42 58525
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:11  9:19:30  1:21:41 59532
 87 92.1G   87 80.3G    0     0  2511k      0 10:41:12  9:19:30  1:21:42 55951
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:13  9:19:31  1:21:42 52702
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:14  9:19:33  1:21:41 49398
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:15  9:19:33  1:21:42 45206
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:17  9:19:34  1:21:43 41391
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:18  9:19:35  1:21:43 42683
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:19  9:19:36  1:21:43 41502
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:20  9:19:37  1:21:43 39574
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:21  9:19:38  1:21:43 42462
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:22  9:19:39  1:21:43 43308
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:23  9:19:40  1:21:43 42829
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:25  9:19:41  1:21:44 39392
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:26  9:19:42  1:21:44 39952
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:27  9:19:43  1:21:44 40354
 87 92.1G   87 80.3G    0     0  2510k      0 10:41:28  9:19:44  1:21:44 45747
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:29  9:19:45  1:21:44 45637
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:30  9:19:46  1:21:44 53433
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:31  9:19:47  1:21:44 56222
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:32  9:19:48  1:21:44 61875
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:33  9:19:49  1:21:44 62496
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:35  9:19:51  1:21:44 66691
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:36  9:19:51  1:21:45 68964
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:37  9:19:53  1:21:44 68879
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:38  9:19:53  1:21:45 65002
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:39  9:19:54  1:21:45 62122
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:40  9:19:55  1:21:45 64383
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:41  9:19:56  1:21:45 63577
 87 92.1G   87 80.3G    0     0  2509k      0 10:41:42  9:19:57  1:21:45 65302
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:44  9:19:59  1:21:45 66344
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:45  9:20:00  1:21:45 66640
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:46  9:20:00  1:21:46 61974
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:47  9:20:01  1:21:46 56359
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:48  9:20:02  1:21:46 55285
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:49  9:20:03  1:21:46 47099
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:50  9:20:04  1:21:46 47608
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:51  9:20:05  1:21:46 49339
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:52  9:20:06  1:21:46 49548
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:54  9:20:07  1:21:47 49398
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:55  9:20:09  1:21:46 54645
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:56  9:20:10  1:21:46 56013
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:57  9:20:10  1:21:47 51441
 87 92.1G   87 80.3G    0     0  2508k      0 10:41:58  9:20:11  1:21:47 51776
 87 92.1G   87 80.3G    0     0  2507k      0 10:41:59  9:20:12  1:21:47 52491
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:00  9:20:13  1:21:47 58293
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:01  9:20:14  1:21:47 55316
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:03  9:20:15  1:21:48 59650
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:04  9:20:16  1:21:48 63555
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:05  9:20:17  1:21:48 61887
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:06  9:20:18  1:21:48 58805
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:07  9:20:19  1:21:48 64263
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:08  9:20:20  1:21:48 65614
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:09  9:20:21  1:21:48 67569
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:10  9:20:22  1:21:48 69437
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:12  9:20:24  1:21:48 69616
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:13  9:20:25  1:21:48 64453
 87 92.1G   87 80.3G    0     0  2507k      0 10:42:14  9:20:25  1:21:49 58923
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:15  9:20:26  1:21:49 53487
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:16  9:20:27  1:21:49 51940
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:17  9:20:28  1:21:49 49918
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:18  9:20:30  1:21:48 48159
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:19  9:20:30  1:21:49 49880
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:20  9:20:31  1:21:49 51992
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:22  9:20:32  1:21:50 52755
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:23  9:20:34  1:21:49 50597
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:24  9:20:34  1:21:50 53927
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:25  9:20:35  1:21:50 58053
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:26  9:20:36  1:21:50 56222
 87 92.1G   87 80.3G    0     0  2506k      0 10:42:27  9:20:38  1:21:49 56987
